UserId,product_list
10400,"[11714538, 12360448, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
10412,"[12407012, 12658436, 12406914, 12657378, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618]"
10419,"[12407692, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
10429,"[13039080, 13038926, 13038934, 12657680, 12657538, 12657686, 12360426, 13039024, 14122832, 13039516]"
10433,"[12407564, 13650182, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
10434,"[13039848, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
10438,"[12658484, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
10469,"[11659092, 12407028, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
10488,"[11360662, 11652758, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
10493,"[13038816, 12658588, 11407278, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540]"
10496,"[11659936, 12406882, 11658990, 12371314, 11407226, 12407382, 12407380, 11659314, 11659310, 12657558]"
10498,"[12658516, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
10505,"[13039532, 13039580, 13039548, 13039496, 11659450, 12407014, 12407384, 12360426, 13039024, 14122832]"
10522,"[11659632, 13039902, 12360448, 12407392, 11659624, 11360780, 12658350, 12407398, 11659204, 12360426]"
10529,"[12658296, 12407512, 11659052, 12658260, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618]"
10551,"[13039042, 13039020, 12407202, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540]"
10557,"[11603772, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
10565,"[12658380, 12658344, 12658618, 12658482, 12658202, 12658212, 12658214, 12360426, 13039024, 14122832]"
10575,"[11659334, 12657802, 12657538, 11360848, 12406972, 12360426, 13039024, 14122832, 13039516, 12407770]"
10577,"[13039052, 13039448, 12995872, 13038874, 13039524, 13039442, 12360426, 13039024, 14122832, 13039516]"
10597,"[12657638, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
10599,"[12658320, 12407814, 12658404, 12407454, 11659024, 12407452, 12360426, 13039024, 14122832, 13039516]"
10609,"[12657724, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
10633,"[11659556, 11659552, 11659332, 11460910, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618]"
10643,"[12407798, 11659576, 12371378, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540]"
10650,"[13038826, 12322662, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
10656,"[11659632, 12658184, 12658512, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540]"
10664,"[11460730, 12407500, 12407826, 12360390, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618]"
10709,"[11361056, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
10751,"[12406950, 12988614, 12988612, 12407484, 12988610, 11461040, 12360426, 13039024, 14122832, 13039516]"
10763,"[13038830, 13038820, 13039556, 13038826, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618]"
10778,"[12657636, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
10786,"[12407394, 11407262, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
10795,"[11659490, 11659958, 12406926, 13038820, 11659914, 12407400, 12407512, 11659242, 12657782, 12658502]"
10800,"[12407042, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
10837,"[13039618, 13039498, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
10842,"[12407696, 12696914, 12657626, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540]"
10850,"[11659686, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
10860,"[12407400, 12371358, 11659960, 12406922, 11659436, 12658620, 11660000, 12657656, 12360382, 12407224]"
10865,"[13038974, 12658552, 12657774, 12658584, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618]"
10875,"[13039024, 13039922, 13039052, 13039934, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618]"
10882,"[13039704, 13039560, 11148440, 13038882, 13039526, 11659780, 12658370, 12658448, 11659030, 12658202]"
10884,"[12406996, 12657494, 11659250, 12406872, 11659146, 11659158, 12360426, 13039024, 14122832, 13039516]"
10890,"[11145728, 12657482, 11145664, 11659146, 12407400, 13039080, 11659420, 12436460, 12360426, 13039024]"
10895,"[12407690, 11659824, 13039624, 13039818, 13039814, 13039742, 13039668, 13038950, 12657598, 12658634]"
10899,"[13039746, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
10900,"[13039806, 12407754, 11659538, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540]"
10909,"[12696926, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
10934,"[11659342, 12657734, 11361044, 12360434, 12407656, 12658534, 12658598, 12658564, 12657582, 12658502]"
10946,"[11659780, 12407694, 11659842, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540]"
10988,"[12658270, 11407400, 11659764, 13039848, 11659528, 12322666, 11659616, 12360426, 13039024, 14122832]"
10997,"[12407386, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
11020,"[12406932, 12936780, 12406930, 12657622, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618]"
11036,"[13039518, 11659860, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
11061,"[12406920, 11360912, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
11086,"[13038868, 13038848, 13039524, 11407152, 12407738, 12360426, 13039024, 14122832, 13039516, 12407770]"
11098,"[12360428, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
11112,"[12407394, 12658386, 12360464, 12407840, 12657360, 12360426, 13039024, 14122832, 13039516, 12407770]"
11121,"[12406886, 13039026, 13039500, 12658248, 12407628, 12322660, 12360426, 13039024, 14122832, 13039516]"
11127,"[12658202, 12658214, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
11140,"[11659740, 13038864, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
11143,"[12657510, 11659706, 12657654, 11360708, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618]"
11204,"[12407800, 12396562, 12658388, 12658232, 12658350, 12407728, 12657540, 12658344, 12407382, 12658262]"
11220,"[13039020, 13039830, 12407932, 13038942, 12406870, 12407802, 12407030, 12406954, 12360426, 13039024]"
11245,"[13038920, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
11256,"[11407274, 12658364, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
11257,"[14121846, 12407036, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
11258,"[12407132, 12407158, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
11259,"[12658574, 13039506, 12658354, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540]"
11263,"[13039778, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
11277,"[12360438, 13039656, 13202658, 13039624, 13039652, 12407924, 12657630, 12407742, 13039518, 12658494]"
11279,"[12658512, 12657714, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
11288,"[12658204, 12371246, 12657642, 12657722, 11659956, 12360426, 13039024, 14122832, 13039516, 12407770]"
11294,"[11407382, 11603770, 11407374, 11360894, 12445164, 12936734, 12445202, 13649988, 11659538, 11659550]"
11304,"[12658512, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
11307,"[12371376, 12658512, 12658506, 12657386, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618]"
11310,"[11407172, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
11325,"[12371370, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
11335,"[12658294, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
11397,"[13039554, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
11410,"[13202644, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
11414,"[12657596, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
11431,"[12658226, 11145748, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
11438,"[13202646, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
11441,"[12657966, 12658052, 12658438, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540]"
11448,"[12407542, 11660188, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
11450,"[12360438, 13039026, 11361056, 13039540, 12657582, 12407440, 12407012, 12657788, 12436776, 12407504]"
11452,"[11659526, 12658620, 12658618, 11461030, 11361056, 12658502, 12360426, 13039024, 14122832, 13039516]"
11478,"[12407444, 12657724, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
11482,"[12658584, 12407420, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
11483,"[12658296, 12658158, 12658154, 12657384, 12657364, 12360426, 13039024, 14122832, 13039516, 12407770]"
11502,"[12406972, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
11523,"[13039530, 12407422, 13039470, 13038882, 13017336, 14110868, 11460854, 12657612, 11603770, 11603772]"
11527,"[12657500, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
11536,"[12658130, 11659206, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
11548,"[13039518, 13039516, 11659552, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540]"
11552,"[11407406, 12407446, 12658482, 11659236, 12360422, 11360928, 11714428, 11360860, 11659964, 11361064]"
11558,"[12696914, 12407014, 11714426, 12657618, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618]"
11562,"[11660076, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
11564,"[11603770, 12407400, 11407142, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540]"
11581,"[11659238, 12406906, 12407496, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540]"
11596,"[12371378, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
11616,"[11658992, 11659964, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
11621,"[11660202, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
11626,"[12407478, 12407480, 12407678, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540]"
11660,"[13039026, 11591770, 11460780, 12658232, 11658950, 12936776, 12360426, 13039024, 14122832, 13039516]"
11661,"[13039714, 13039776, 13039024, 13039894, 12657700, 12407686, 11659538, 11659836, 11659564, 11659842]"
11671,"[12407224, 12658620, 12407038, 11147268, 12657778, 13038926, 13039902, 12360426, 13039024, 14122832]"
11673,"[12407006, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
11674,"[12360424, 12658484, 12658438, 11659814, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618]"
11680,"[12658214, 12658620, 12657540, 12406950, 11659852, 12360426, 13039024, 14122832, 13039516, 12407770]"
11692,"[12407154, 13038832, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
11697,"[13039516, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
11730,"[12322660, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
11732,"[12406886, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
11740,"[11141324, 12657580, 13072610, 11659056, 12407440, 11659146, 12371342, 12360426, 13039024, 14122832]"
11745,"[12657436, 12657692, 12360438, 12657426, 12407398, 11659222, 12657564, 12360426, 13039024, 14122832]"
11771,"[13039554, 12658464, 13039764, 13038832, 12658126, 11659244, 12360426, 13039024, 14122832, 13039516]"
11780,"[12657442, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
11782,"[11659878, 12657448, 12658396, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540]"
11785,"[13039820, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
11805,"[12406996, 11460780, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
11812,"[12658398, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
11831,"[11659526, 12360418, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
11860,"[14110868, 12657484, 13202658, 13202642, 11659570, 12658252, 14122766, 11714492, 12407450, 12407452]"
11885,"[12407798, 11659576, 11360760, 11407152, 12371374, 12322658, 12371368, 11659716, 12360426, 13039024]"
11887,"[12657500, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
11924,"[12658320, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
11946,"[12657618, 11360912, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
11950,"[11659934, 13038934, 11659936, 12371322, 12371342, 11659456, 12360426, 13039024, 14122832, 13039516]"
11953,"[13039552, 13039518, 13039556, 13039498, 13039844, 11659020, 12360426, 13039024, 14122832, 13039516]"
11965,"[12371368, 12407770, 12658450, 11659734, 11407264, 12407754, 12407798, 12658262, 12360426, 13039024]"
11970,"[12371382, 12658098, 11659606, 11659544, 11659722, 12360426, 13039024, 14122832, 13039516, 12407770]"
11974,"[12658486, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
11976,"[12407154, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
11989,"[12407402, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
12004,"[11659242, 11658984, 12657482, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540]"
12006,"[12371314, 12658674, 12658592, 11659652, 12657748, 12658374, 12658414, 12360426, 13039024, 14122832]"
12016,"[12406890, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
12031,"[13039026, 12658604, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
12033,"[11659736, 12407748, 11659780, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540]"
12046,"[12406904, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
12052,"[12407832, 13039488, 12658482, 12658296, 12407864, 12657720, 12657726, 11360964, 12658620, 12399312]"
12061,"[11659250, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
12062,"[13039806, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
12063,"[13653600, 13653566, 13653668, 11660222, 11660132, 12360426, 13039024, 14122832, 13039516, 12407770]"
12072,"[12437168, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
12075,"[11659624, 12407702, 11360672, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540]"
12076,"[11659178, 13039440, 13039776, 13039498, 13039474, 13039482, 12658488, 13039626, 12360426, 13039024]"
12108,"[12407828, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
12110,"[11360778, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
12113,"[12396536, 13038948, 13038962, 12658190, 13039548, 12360426, 13039024, 14122832, 13039516, 12407770]"
12118,"[11460968, 13039624, 13039818, 12407782, 11659564, 12360426, 13039024, 14122832, 13039516, 12407770]"
12131,"[11360932, 13039682, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
12145,"[13039648, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
12151,"[12657582, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
12152,"[13039454, 13039452, 13039446, 13039004, 14122832, 13039478, 13039462, 13039740, 13039550, 12658182]"
12157,"[13039618, 11361056, 12658222, 11659580, 11659630, 11659616, 11659566, 11659734, 11659646, 12658262]"
12173,"[12658426, 13038858, 12658362, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540]"
12209,"[13039546, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442, 13039548]"
12267,"[11361056, 11659654, 12657482, 11659632, 11659688, 12657766, 11659736, 12407022, 11659024, 11659346]"
12273,"[13038832, 12406870, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
12274,"[11659548, 11360996, 11659604, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540]"
12281,"[11659902, 12371376, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618, 13039540, 13039442]"
12285,"[12360376, 11360878, 12407008, 11659240, 12657560, 12696928, 11659142, 12360426, 13039024, 14122832]"
12331,"[12407176, 11660156, 12657990, 12658068, 12360426, 13039024, 14122832, 13039516, 12407770, 13039618]"
